Order_ID,Date,Product,Category,Region,Channel,Sales_Rep,Quantity,Base_Price,Discount_Pct,Unit_Price,Revenue,COGS,Profit
ORD-11589,2024-02-09,Ergonomic Mouse,Accessories,West,Online,Bob K.,1,79,5.0,75.05,75.05,43.45,31.6
ORD-10228,2024-02-09,Desk Lamp LED,Furniture,East,Online,Eva R.,1,89,0.0,89.0,89.0,48.95,40.05
ORD-10943,2024-02-09,Notebook Bundle,Stationery,South,Retail,Grace N.,2,24,0.0,24.0,48.0,26.4,21.6
ORD-10900,2024-02-09,Standing Desk,Furniture,West,Online,Bob K.,2,449,0.0,449.0,898.0,493.9,404.1
ORD-10339,2024-02-09,Mechanical Keyboard,Accessories,Central,Retail,Henry P.,2,129,0.0,129.0,258.0,141.9,116.1
ORD-11659,2024-02-10,Mechanical Keyboard,Accessories,West,Online,Grace N.,1,129,20.0,103.2,103.2,70.95,32.25
ORD-11899,2024-02-10,Smart Watch Ultra,Electronics,North,Online,David L.,2,349,10.0,314.1,628.2,383.9,244.3
ORD-10796,2024-02-10,Smart Watch Ultra,Electronics,West,Partner,Eva R.,1,349,0.0,349.0,349.0,191.95,157.05
ORD-11332,2024-02-10,USB-C Hub 7-in-1,Accessories,North,Retail,Grace N.,1,59,0.0,59.0,59.0,32.45,26.55
ORD-10268,2024-02-10,Mechanical Keyboard,Accessories,East,Online,Henry P.,1,129,10.0,116.1,116.1,70.95,45.15
ORD-10222,2024-02-10,Ergonomic Mouse,Accessories,Central,Online,Eva R.,1,79,0.0,79.0,79.0,43.45,35.55
ORD-10908,2024-02-10,Ergonomic Mouse,Accessories,West,Online,Alice M.,3,79,10.0,71.1,213.3,130.35,82.95
ORD-10209,2024-02-10,Laptop Pro X1,Electronics,North,Online,Grace N.,1,1299,0.0,1299.0,1299.0,714.45,584.55
ORD-11192,2024-02-11,Standing Desk,Furniture,North,Online,Grace N.,1,449,0.0,449.0,449.0,246.95,202.05
ORD-11823,2024-02-11,Mechanical Keyboard,Accessories,West,Online,Alice M.,4,129,0.0,129.0,516.0,283.8,232.2
ORD-10964,2024-02-11,Webcam HD 1080p,Electronics,Central,Online,Grace N.,4,99,0.0,99.0,396.0,217.8,178.2
ORD-11896,2024-02-11,Smart Watch Ultra,Electronics,West,Online,Grace N.,3,349,0.0,349.0,1047.0,575.85,471.15
ORD-10322,2024-02-11,Notebook Bundle,Stationery,Central,Retail,Bob K.,1,24,0.0,24.0,24.0,13.2,10.8
ORD-10207,2024-02-11,Ergonomic Mouse,Accessories,North,Partner,Frank O.,3,79,0.0,79.0,237.0,130.35,106.65
ORD-11770,2024-02-12,Portable SSD 1TB,Electronics,Central,Online,David L.,1,119,10.0,107.1,107.1,65.45,41.65
ORD-11364,2024-02-12,Smart Watch Ultra,Electronics,South,Online,Henry P.,4,349,5.0,331.55,1326.2,767.8,558.4
ORD-11183,2024-02-12,Planner 2025,Stationery,Central,Retail,Carol T.,2,19,0.0,19.0,38.0,20.9,17.1
ORD-10333,2024-02-12,USB-C Hub 7-in-1,Accessories,South,Retail,Carol T.,2,59,0.0,59.0,118.0,64.9,53.1
ORD-10648,2024-02-13,Notebook Bundle,Stationery,Central,Online,David L.,2,24,5.0,22.8,45.6,26.4,19.2
ORD-11135,2024-02-13,Mechanical Keyboard,Accessories,North,Retail,Grace N.,1,129,5.0,122.55,122.55,70.95,51.6
ORD-11510,2024-02-13,Wireless Earbuds Z,Electronics,Central,Online,Alice M.,3,149,0.0,149.0,447.0,245.85,201.15
ORD-10352,2024-02-13,Wireless Earbuds Z,Electronics,Central,Online,Eva R.,1,149,10.0,134.1,134.1,81.95,52.15
ORD-10195,2024-02-13,Mechanical Keyboard,Accessories,South,Retail,Carol T.,2,129,10.0,116.1,232.2,141.9,90.3
ORD-11041,2024-02-13,Laptop Pro X1,Electronics,South,Retail,Carol T.,2,1299,5.0,1234.05,2468.1,1428.9,1039.2
ORD-11456,2024-02-13,Mechanical Keyboard,Accessories,Central,Online,Carol T.,1,129,15.0,109.65,109.65,70.95,38.7
ORD-11875,2024-02-13,Laptop Pro X1,Electronics,Central,Partner,Frank O.,3,1299,0.0,1299.0,3897.0,2143.35,1753.65
ORD-10087,2024-02-14,USB-C Hub 7-in-1,Accessories,East,Retail,Grace N.,1,59,5.0,56.05,56.05,32.45,23.6
ORD-10760,2024-02-14,Standing Desk,Furniture,South,Online,Eva R.,1,449,0.0,449.0,449.0,246.95,202.05
ORD-10456,2024-02-14,Mechanical Keyboard,Accessories,West,Retail,David L.,1,129,0.0,129.0,129.0,70.95,58.05
ORD-10765,2024-02-14,Mechanical Keyboard,Accessories,Central,Online,Eva R.,1,129,10.0,116.1,116.1,70.95,45.15
ORD-11979,2024-02-14,"Monitor 27"" 4K",Electronics,East,Online,Bob K.,1,599,10.0,539.1,539.1,329.45,209.65
ORD-10871,2024-02-14,Wireless Earbuds Z,Electronics,Central,Online,Bob K.,1,149,0.0,149.0,149.0,81.95,67.05
ORD-11023,2024-02-14,Notebook Bundle,Stationery,North,Online,Henry P.,1,24,5.0,22.8,22.8,13.2,9.6
ORD-10447,2024-02-15,Webcam HD 1080p,Electronics,West,Retail,Frank O.,1,99,0.0,99.0,99.0,54.45,44.55
ORD-11194,2024-02-15,Wireless Earbuds Z,Electronics,East,Retail,Carol T.,1,149,0.0,149.0,149.0,81.95,67.05
ORD-10473,2024-02-15,Smart Watch Ultra,Electronics,North,Retail,Henry P.,3,349,15.0,296.65,889.95,575.85,314.1
ORD-11213,2024-02-15,Wireless Earbuds Z,Electronics,Central,Online,Frank O.,4,149,10.0,134.1,536.4,327.8,208.6
ORD-10273,2024-02-15,Notebook Bundle,Stationery,South,Retail,Alice M.,4,24,0.0,24.0,96.0,52.8,43.2
ORD-10188,2024-02-16,Notebook Bundle,Stationery,East,Online,Alice M.,1,24,10.0,21.6,21.6,13.2,8.4
ORD-10528,2024-02-16,Planner 2025,Stationery,Central,Retail,David L.,2,19,5.0,18.05,36.1,20.9,15.2
ORD-11798,2024-02-16,Notebook Bundle,Stationery,South,Online,Carol T.,3,24,0.0,24.0,72.0,39.6,32.4
ORD-10583,2024-02-16,Ergonomic Mouse,Accessories,East,Retail,Carol T.,3,79,0.0,79.0,237.0,130.35,106.65
ORD-10699,2024-02-16,USB-C Hub 7-in-1,Accessories,South,Online,Carol T.,1,59,5.0,56.05,56.05,32.45,23.6
ORD-10732,2024-02-16,Planner 2025,Stationery,North,Retail,Carol T.,1,19,0.0,19.0,19.0,10.45,8.55
ORD-10377,2024-02-17,Planner 2025,Stationery,East,Retail,Frank O.,3,19,10.0,17.1,51.3,31.35,19.95
ORD-10305,2024-02-17,Office Chair Pro,Furniture,West,Online,Grace N.,2,329,5.0,312.55,625.1,361.9,263.2
ORD-10044,2024-02-17,Notebook Bundle,Stationery,West,Online,Frank O.,3,24,5.0,22.8,68.4,39.6,28.8
ORD-11756,2024-02-17,Ergonomic Mouse,Accessories,North,Partner,Henry P.,5,79,15.0,67.15,335.75,217.25,118.5
ORD-11398,2024-02-17,Mechanical Keyboard,Accessories,East,Online,Henry P.,1,129,15.0,109.65,109.65,70.95,38.7
ORD-10665,2024-02-18,Office Chair Pro,Furniture,Central,Online,Eva R.,4,329,0.0,329.0,1316.0,723.8,592.2
ORD-11412,2024-02-18,Webcam HD 1080p,Electronics,East,Online,Frank O.,3,99,5.0,94.05,282.15,163.35,118.8
ORD-11760,2024-02-18,Planner 2025,Stationery,South,Retail,David L.,1,19,0.0,19.0,19.0,10.45,8.55
ORD-10979,2024-02-18,Desk Lamp LED,Furniture,North,Partner,Henry P.,4,89,20.0,71.2,284.8,195.8,89.0
ORD-11641,2024-02-19,Ergonomic Mouse,Accessories,South,Partner,Grace N.,3,79,15.0,67.15,201.45,130.35,71.1
ORD-10455,2024-02-19,Laptop Pro X1,Electronics,East,Retail,Carol T.,1,1299,0.0,1299.0,1299.0,714.45,584.55
ORD-11810,2024-02-19,Portable SSD 1TB,Electronics,West,Online,Henry P.,2,119,0.0,119.0,238.0,130.9,107.1
ORD-10835,2024-02-19,"Monitor 27"" 4K",Electronics,North,Retail,Bob K.,1,599,5.0,569.05,569.05,329.45,239.6
ORD-11163,2024-02-19,Webcam HD 1080p,Electronics,West,Online,Carol T.,1,99,5.0,94.05,94.05,54.45,39.6
ORD-10927,2024-02-19,Planner 2025,Stationery,West,Online,Henry P.,3,19,0.0,19.0,57.0,31.35,25.65
ORD-10914,2024-02-20,Cable Organizer Kit,Accessories,Central,Partner,Henry P.,1,29,5.0,27.55,27.55,15.95,11.6
ORD-10129,2024-02-20,Planner 2025,Stationery,West,Online,Carol T.,2,19,15.0,16.15,32.3,20.9,11.4
ORD-11130,2024-02-20,Wireless Earbuds Z,Electronics,South,Online,Frank O.,1,149,0.0,149.0,149.0,81.95,67.05
ORD-11677,2024-02-20,Ergonomic Mouse,Accessories,West,Partner,Grace N.,1,79,0.0,79.0,79.0,43.45,35.55
ORD-11376,2024-02-20,Portable SSD 1TB,Electronics,West,Online,Alice M.,2,119,5.0,113.05,226.1,130.9,95.2
ORD-11470,2024-02-21,Portable SSD 1TB,Electronics,East,Retail,Grace N.,1,119,10.0,107.1,107.1,65.45,41.65
ORD-11707,2024-02-21,Office Chair Pro,Furniture,North,Online,Alice M.,2,329,15.0,279.65,559.3,361.9,197.4
ORD-10198,2024-02-21,Standing Desk,Furniture,East,Retail,Alice M.,2,449,15.0,381.65,763.3,493.9,269.4
ORD-11747,2024-02-21,Mechanical Keyboard,Accessories,Central,Retail,Grace N.,4,129,10.0,116.1,464.4,283.8,180.6
ORD-11210,2024-02-21,Planner 2025,Stationery,South,Online,Carol T.,3,19,15.0,16.15,48.45,31.35,17.1
ORD-10635,2024-02-21,Planner 2025,Stationery,West,Retail,Grace N.,1,19,10.0,17.1,17.1,10.45,6.65
ORD-10048,2024-02-22,Mechanical Keyboard,Accessories,East,Partner,Carol T.,4,129,0.0,129.0,516.0,283.8,232.2
ORD-10768,2024-02-22,Smart Watch Ultra,Electronics,South,Online,Carol T.,4,349,10.0,314.1,1256.4,767.8,488.6
ORD-11029,2024-02-22,Webcam HD 1080p,Electronics,North,Online,Bob K.,4,99,15.0,84.15,336.6,217.8,118.8
ORD-11282,2024-02-22,Notebook Bundle,Stationery,East,Online,Carol T.,1,24,0.0,24.0,24.0,13.2,10.8
ORD-11466,2024-02-23,"Monitor 27"" 4K",Electronics,West,Online,Alice M.,4,599,0.0,599.0,2396.0,1317.8,1078.2
ORD-11153,2024-02-23,Standing Desk,Furniture,West,Online,Carol T.,1,449,5.0,426.55,426.55,246.95,179.6
ORD-11859,2024-02-23,Notebook Bundle,Stationery,North,Online,Alice M.,3,24,10.0,21.6,64.8,39.6,25.2
ORD-10562,2024-02-23,Smart Watch Ultra,Electronics,West,Partner,Grace N.,2,349,15.0,296.65,593.3,383.9,209.4
ORD-11893,2024-02-24,USB-C Hub 7-in-1,Accessories,North,Online,David L.,3,59,15.0,50.15,150.45,97.35,53.1
ORD-10685,2024-02-24,Planner 2025,Stationery,East,Retail,Grace N.,4,19,0.0,19.0,76.0,41.8,34.2
ORD-11674,2024-02-24,Notebook Bundle,Stationery,West,Retail,Frank O.,2,24,5.0,22.8,45.6,26.4,19.2
ORD-10992,2024-02-24,Webcam HD 1080p,Electronics,North,Online,Henry P.,1,99,20.0,79.2,79.2,54.45,24.75
ORD-10777,2024-02-24,Mechanical Keyboard,Accessories,West,Retail,Henry P.,1,129,5.0,122.55,122.55,70.95,51.6
ORD-10334,2024-02-24,Wireless Earbuds Z,Electronics,Central,Online,Eva R.,1,149,0.0,149.0,149.0,81.95,67.05
ORD-10065,2024-02-24,Planner 2025,Stationery,North,Retail,Henry P.,1,19,0.0,19.0,19.0,10.45,8.55
ORD-10340,2024-02-24,Wireless Earbuds Z,Electronics,North,Online,Grace N.,3,149,0.0,149.0,447.0,245.85,201.15
ORD-10627,2024-02-24,Wireless Earbuds Z,Electronics,North,Partner,Henry P.,2,149,10.0,134.1,268.2,163.9,104.3
ORD-10532,2024-02-24,Laptop Pro X1,Electronics,North,Online,Grace N.,1,1299,5.0,1234.05,1234.05,714.45,519.6
ORD-10579,2024-02-25,Smart Watch Ultra,Electronics,West,Retail,Carol T.,4,349,0.0,349.0,1396.0,767.8,628.2
ORD-10029,2024-02-25,USB-C Hub 7-in-1,Accessories,North,Online,Grace N.,1,59,5.0,56.05,56.05,32.45,23.6
ORD-10145,2024-02-25,Notebook Bundle,Stationery,East,Retail,Frank O.,4,24,0.0,24.0,96.0,52.8,43.2
ORD-11275,2024-02-26,Smart Watch Ultra,Electronics,North,Online,Frank O.,4,349,0.0,349.0,1396.0,767.8,628.2
ORD-11769,2024-02-26,Wireless Earbuds Z,Electronics,West,Online,Frank O.,1,149,5.0,141.55,141.55,81.95,59.6
ORD-11088,2024-02-26,Cable Organizer Kit,Accessories,East,Online,David L.,2,29,5.0,27.55,55.1,31.9,23.2
ORD-11427,2024-02-26,USB-C Hub 7-in-1,Accessories,Central,Online,Alice M.,1,59,5.0,56.05,56.05,32.45,23.6
ORD-10014,2024-02-26,Smart Watch Ultra,Electronics,North,Retail,Bob K.,1,349,5.0,331.55,331.55,191.95,139.6
ORD-11417,2024-02-26,Laptop Pro X1,Electronics,South,Online,Grace N.,1,1299,0.0,1299.0,1299.0,714.45,584.55
ORD-10958,2024-02-27,Mechanical Keyboard,Accessories,East,Retail,Eva R.,4,129,15.0,109.65,438.6,283.8,154.8
ORD-10761,2024-02-27,Ergonomic Mouse,Accessories,North,Online,Bob K.,1,79,0.0,79.0,79.0,43.45,35.55
ORD-10803,2024-02-27,Desk Lamp LED,Furniture,Central,Retail,Henry P.,1,89,0.0,89.0,89.0,48.95,40.05
ORD-11708,2024-02-27,Planner 2025,Stationery,East,Retail,Henry P.,5,19,0.0,19.0,95.0,52.25,42.75
ORD-10703,2024-02-27,Notebook Bundle,Stationery,East,Online,Frank O.,1,24,10.0,21.6,21.6,13.2,8.4
ORD-11880,2024-02-28,Notebook Bundle,Stationery,North,Online,Alice M.,1,24,0.0,24.0,24.0,13.2,10.8
ORD-11361,2024-02-28,USB-C Hub 7-in-1,Accessories,North,Online,Henry P.,1,59,0.0,59.0,59.0,32.45,26.55
ORD-10098,2024-02-28,Webcam HD 1080p,Electronics,East,Online,Alice M.,1,99,10.0,89.1,89.1,54.45,34.65
ORD-10142,2024-02-28,"Monitor 27"" 4K",Electronics,North,Retail,David L.,3,599,10.0,539.1,1617.3,988.35,628.95
ORD-10344,2024-02-28,Cable Organizer Kit,Accessories,North,Partner,Carol T.,2,29,5.0,27.55,55.1,31.9,23.2
ORD-11026,2024-02-28,Notebook Bundle,Stationery,North,Online,Eva R.,5,24,10.0,21.6,108.0,66.0,42.0
ORD-11590,2024-02-28,Laptop Pro X1,Electronics,East,Online,Henry P.,1,1299,15.0,1104.15,1104.15,714.45,389.7
ORD-11987,2024-02-29,Wireless Earbuds Z,Electronics,North,Retail,Alice M.,1,149,0.0,149.0,149.0,81.95,67.05
ORD-10405,2024-02-29,USB-C Hub 7-in-1,Accessories,East,Online,Alice M.,1,59,5.0,56.05,56.05,32.45,23.6
ORD-11936,2024-02-29,Planner 2025,Stationery,Central,Online,Alice M.,2,19,5.0,18.05,36.1,20.9,15.2
ORD-11212,2024-02-29,"Monitor 27"" 4K",Electronics,East,Online,Carol T.,3,599,10.0,539.1,1617.3,988.35,628.95
ORD-10042,2024-02-29,Cable Organizer Kit,Accessories,West,Online,Eva R.,2,29,10.0,26.1,52.2,31.9,20.3
ORD-11534,2024-02-29,Notebook Bundle,Stationery,East,Partner,Grace N.,1,24,0.0,24.0,24.0,13.2,10.8
ORD-10620,2024-02-29,Webcam HD 1080p,Electronics,Central,Partner,Eva R.,2,99,20.0,79.2,158.4,108.9,49.5
ORD-10905,2024-02-29,Webcam HD 1080p,Electronics,Central,Online,Eva R.,2,99,0.0,99.0,198.0,108.9,89.1
ORD-11301,2024-02-29,Laptop Pro X1,Electronics,South,Retail,Frank O.,1,1299,15.0,1104.15,1104.15,714.45,389.7
ORD-10807,2024-02-29,Laptop Pro X1,Electronics,East,Online,Henry P.,2,1299,10.0,1169.1,2338.2,1428.9,909.3
ORD-10282,2024-03-01,"Monitor 27"" 4K",Electronics,North,Retail,Eva R.,2,599,5.0,569.05,1138.1,658.9,479.2
ORD-10720,2024-03-01,Smart Watch Ultra,Electronics,West,Online,Alice M.,3,349,15.0,296.65,889.95,575.85,314.1
ORD-11619,2024-03-01,Mechanical Keyboard,Accessories,East,Retail,Henry P.,1,129,15.0,109.65,109.65,70.95,38.7
ORD-10907,2024-03-01,USB-C Hub 7-in-1,Accessories,Central,Online,David L.,1,59,0.0,59.0,59.0,32.45,26.55
ORD-11294,2024-03-01,Cable Organizer Kit,Accessories,North,Online,Alice M.,1,29,0.0,29.0,29.0,15.95,13.05
ORD-10093,2024-03-02,Planner 2025,Stationery,Central,Retail,David L.,1,19,5.0,18.05,18.05,10.45,7.6
ORD-10921,2024-03-02,Smart Watch Ultra,Electronics,East,Retail,Bob K.,2,349,15.0,296.65,593.3,383.9,209.4
ORD-11054,2024-03-02,Ergonomic Mouse,Accessories,South,Online,Bob K.,1,79,20.0,63.2,63.2,43.45,19.75
ORD-11860,2024-03-02,Cable Organizer Kit,Accessories,West,Online,Bob K.,1,29,10.0,26.1,26.1,15.95,10.15
ORD-10696,2024-03-02,Cable Organizer Kit,Accessories,South,Retail,Alice M.,2,29,5.0,27.55,55.1,31.9,23.2
ORD-11607,2024-03-02,Desk Lamp LED,Furniture,East,Online,Alice M.,3,89,15.0,75.65,226.95,146.85,80.1
ORD-10420,2024-03-02,Wireless Earbuds Z,Electronics,West,Online,Alice M.,1,149,15.0,126.65,126.65,81.95,44.7
ORD-10083,2024-03-02,Webcam HD 1080p,Electronics,East,Online,Grace N.,2,99,0.0,99.0,198.0,108.9,89.1
ORD-11820,2024-03-02,Mechanical Keyboard,Accessories,North,Online,Grace N.,3,129,0.0,129.0,387.0,212.85,174.15
ORD-11925,2024-03-02,Mechanical Keyboard,Accessories,North,Partner,Eva R.,1,129,0.0,129.0,129.0,70.95,58.05
ORD-11818,2024-03-02,Planner 2025,Stationery,North,Online,Grace N.,2,19,10.0,17.1,34.2,20.9,13.3
ORD-10151,2024-03-03,Cable Organizer Kit,Accessories,West,Online,David L.,2,29,5.0,27.55,55.1,31.9,23.2
ORD-11078,2024-03-03,Webcam HD 1080p,Electronics,West,Partner,Grace N.,1,99,5.0,94.05,94.05,54.45,39.6
ORD-11508,2024-03-03,Ergonomic Mouse,Accessories,West,Online,David L.,2,79,5.0,75.05,150.1,86.9,63.2
ORD-11915,2024-03-03,Desk Lamp LED,Furniture,East,Online,Frank O.,3,89,15.0,75.65,226.95,146.85,80.1
ORD-11391,2024-03-03,Wireless Earbuds Z,Electronics,South,Partner,Bob K.,1,149,10.0,134.1,134.1,81.95,52.15
ORD-10066,2024-03-03,"Monitor 27"" 4K",Electronics,West,Retail,Frank O.,5,599,15.0,509.15,2545.75,1647.25,898.5
ORD-11396,2024-03-03,Smart Watch Ultra,Electronics,North,Online,Carol T.,1,349,0.0,349.0,349.0,191.95,157.05
ORD-11672,2024-03-04,Wireless Earbuds Z,Electronics,North,Partner,Eva R.,1,149,0.0,149.0,149.0,81.95,67.05
ORD-10220,2024-03-04,Webcam HD 1080p,Electronics,East,Online,Henry P.,4,99,0.0,99.0,396.0,217.8,178.2
ORD-11200,2024-03-04,USB-C Hub 7-in-1,Accessories,South,Retail,Henry P.,1,59,10.0,53.1,53.1,32.45,20.65
ORD-11254,2024-03-04,Smart Watch Ultra,Electronics,West,Online,Henry P.,1,349,0.0,349.0,349.0,191.95,157.05
ORD-11243,2024-03-04,Standing Desk,Furniture,South,Online,Grace N.,5,449,10.0,404.1,2020.5,1234.75,785.75
ORD-10389,2024-03-04,Desk Lamp LED,Furniture,South,Partner,Frank O.,3,89,0.0,89.0,267.0,146.85,120.15
ORD-11045,2024-03-04,"Monitor 27"" 4K",Electronics,East,Online,Frank O.,5,599,10.0,539.1,2695.5,1647.25,1048.25
ORD-11187,2024-03-04,Ergonomic Mouse,Accessories,East,Online,Grace N.,5,79,10.0,71.1,355.5,217.25,138.25
ORD-11073,2024-03-05,Mechanical Keyboard,Accessories,East,Online,David L.,3,129,0.0,129.0,387.0,212.85,174.15
ORD-10649,2024-03-05,Wireless Earbuds Z,Electronics,West,Online,Frank O.,3,149,0.0,149.0,447.0,245.85,201.15
ORD-10156,2024-03-05,Planner 2025,Stationery,East,Retail,Henry P.,1,19,0.0,19.0,19.0,10.45,8.55
ORD-11242,2024-03-06,Desk Lamp LED,Furniture,West,Online,Eva R.,3,89,0.0,89.0,267.0,146.85,120.15
ORD-10630,2024-03-06,Laptop Pro X1,Electronics,West,Online,Alice M.,2,1299,0.0,1299.0,2598.0,1428.9,1169.1
ORD-10075,2024-03-06,Portable SSD 1TB,Electronics,East,Partner,Alice M.,1,119,5.0,113.05,113.05,65.45,47.6
ORD-10537,2024-03-06,Wireless Earbuds Z,Electronics,West,Retail,Frank O.,2,149,0.0,149.0,298.0,163.9,134.1
ORD-11388,2024-03-07,Portable SSD 1TB,Electronics,West,Retail,Carol T.,1,119,15.0,101.15,101.15,65.45,35.7
ORD-10552,2024-03-07,Smart Watch Ultra,Electronics,West,Online,Henry P.,2,349,0.0,349.0,698.0,383.9,314.1
ORD-11295,2024-03-07,USB-C Hub 7-in-1,Accessories,Central,Online,David L.,2,59,0.0,59.0,118.0,64.9,53.1
ORD-11289,2024-03-07,Mechanical Keyboard,Accessories,West,Online,Frank O.,1,129,0.0,129.0,129.0,70.95,58.05
ORD-10975,2024-03-07,Ergonomic Mouse,Accessories,North,Online,Eva R.,2,79,0.0,79.0,158.0,86.9,71.1
ORD-10165,2024-03-07,Desk Lamp LED,Furniture,East,Retail,Frank O.,2,89,5.0,84.55,169.1,97.9,71.2
ORD-10738,2024-03-08,Portable SSD 1TB,Electronics,North,Retail,Alice M.,1,119,15.0,101.15,101.15,65.45,35.7
ORD-10722,2024-03-08,Smart Watch Ultra,Electronics,West,Retail,Eva R.,2,349,5.0,331.55,663.1,383.9,279.2
ORD-10384,2024-03-08,Desk Lamp LED,Furniture,East,Online,Alice M.,2,89,10.0,80.1,160.2,97.9,62.3
ORD-10539,2024-03-09,Smart Watch Ultra,Electronics,West,Partner,Eva R.,3,349,5.0,331.55,994.65,575.85,418.8
ORD-10304,2024-03-09,Ergonomic Mouse,Accessories,South,Online,Bob K.,4,79,10.0,71.1,284.4,173.8,110.6
ORD-11544,2024-03-09,Planner 2025,Stationery,West,Retail,Bob K.,1,19,0.0,19.0,19.0,10.45,8.55
ORD-11263,2024-03-10,"Monitor 27"" 4K",Electronics,East,Partner,Bob K.,1,599,5.0,569.05,569.05,329.45,239.6
ORD-11011,2024-03-10,Laptop Pro X1,Electronics,North,Online,David L.,3,1299,0.0,1299.0,3897.0,2143.35,1753.65
ORD-10701,2024-03-10,"Monitor 27"" 4K",Electronics,North,Online,David L.,2,599,20.0,479.2,958.4,658.9,299.5
ORD-11418,2024-03-11,Desk Lamp LED,Furniture,North,Online,Carol T.,3,89,15.0,75.65,226.95,146.85,80.1
ORD-11230,2024-03-11,"Monitor 27"" 4K",Electronics,East,Partner,David L.,1,599,10.0,539.1,539.1,329.45,209.65
ORD-10271,2024-03-11,Laptop Pro X1,Electronics,East,Partner,Grace N.,2,1299,15.0,1104.15,2208.3,1428.9,779.4
ORD-10861,2024-03-11,Cable Organizer Kit,Accessories,East,Retail,Frank O.,2,29,10.0,26.1,52.2,31.9,20.3
ORD-10866,2024-03-11,Portable SSD 1TB,Electronics,South,Online,Henry P.,2,119,10.0,107.1,214.2,130.9,83.3
ORD-10954,2024-03-12,USB-C Hub 7-in-1,Accessories,East,Online,Bob K.,2,59,10.0,53.1,106.2,64.9,41.3
ORD-11459,2024-03-12,Notebook Bundle,Stationery,South,Online,Frank O.,1,24,5.0,22.8,22.8,13.2,9.6
ORD-11623,2024-03-12,Desk Lamp LED,Furniture,East,Retail,Eva R.,4,89,0.0,89.0,356.0,195.8,160.2
ORD-11636,2024-03-12,Wireless Earbuds Z,Electronics,South,Partner,Bob K.,1,149,10.0,134.1,134.1,81.95,52.15
ORD-11473,2024-03-12,"Monitor 27"" 4K",Electronics,West,Online,Carol T.,1,599,15.0,509.15,509.15,329.45,179.7
ORD-11719,2024-03-12,Portable SSD 1TB,Electronics,West,Online,David L.,1,119,10.0,107.1,107.1,65.45,41.65
ORD-11779,2024-03-12,Cable Organizer Kit,Accessories,North,Retail,Carol T.,1,29,0.0,29.0,29.0,15.95,13.05
ORD-11354,2024-03-12,Cable Organizer Kit,Accessories,Central,Online,Frank O.,3,29,5.0,27.55,82.65,47.85,34.8
ORD-11933,2024-03-12,Smart Watch Ultra,Electronics,East,Partner,David L.,1,349,0.0,349.0,349.0,191.95,157.05
ORD-10423,2024-03-12,Wireless Earbuds Z,Electronics,North,Retail,David L.,1,149,10.0,134.1,134.1,81.95,52.15
ORD-11333,2024-03-12,Planner 2025,Stationery,West,Online,Grace N.,2,19,5.0,18.05,36.1,20.9,15.2
ORD-10363,2024-03-12,Smart Watch Ultra,Electronics,West,Retail,Frank O.,5,349,5.0,331.55,1657.75,959.75,698.0
ORD-10983,2024-03-13,USB-C Hub 7-in-1,Accessories,South,Partner,Henry P.,4,59,10.0,53.1,212.4,129.8,82.6
ORD-10171,2024-03-13,Planner 2025,Stationery,Central,Online,David L.,1,19,5.0,18.05,18.05,10.45,7.6
ORD-11551,2024-03-13,Wireless Earbuds Z,Electronics,East,Online,Carol T.,1,149,15.0,126.65,126.65,81.95,44.7
ORD-10194,2024-03-13,Cable Organizer Kit,Accessories,South,Retail,Grace N.,1,29,10.0,26.1,26.1,15.95,10.15
ORD-11069,2024-03-13,Ergonomic Mouse,Accessories,South,Online,Bob K.,1,79,0.0,79.0,79.0,43.45,35.55
ORD-11119,2024-03-14,Cable Organizer Kit,Accessories,North,Online,Grace N.,2,29,0.0,29.0,58.0,31.9,26.1
ORD-10774,2024-03-14,Cable Organizer Kit,Accessories,West,Partner,Grace N.,1,29,15.0,24.65,24.65,15.95,8.7
ORD-10012,2024-03-14,USB-C Hub 7-in-1,Accessories,South,Retail,Eva R.,2,59,5.0,56.05,112.1,64.9,47.2
ORD-11548,2024-03-14,Laptop Pro X1,Electronics,Central,Partner,David L.,1,1299,0.0,1299.0,1299.0,714.45,584.55
ORD-11777,2024-03-14,"Monitor 27"" 4K",Electronics,North,Partner,David L.,1,599,0.0,599.0,599.0,329.45,269.55
ORD-11853,2024-03-14,"Monitor 27"" 4K",Electronics,West,Retail,David L.,3,599,10.0,539.1,1617.3,988.35,628.95
ORD-10791,2024-03-14,Planner 2025,Stationery,East,Online,Carol T.,1,19,5.0,18.05,18.05,10.45,7.6
ORD-10327,2024-03-14,Planner 2025,Stationery,West,Online,Bob K.,1,19,5.0,18.05,18.05,10.45,7.6
ORD-11452,2024-03-14,Portable SSD 1TB,Electronics,North,Retail,Bob K.,1,119,0.0,119.0,119.0,65.45,53.55
ORD-11107,2024-03-15,Smart Watch Ultra,Electronics,South,Online,Frank O.,5,349,5.0,331.55,1657.75,959.75,698.0
ORD-10374,2024-03-15,Planner 2025,Stationery,West,Retail,Grace N.,1,19,5.0,18.05,18.05,10.45,7.6
ORD-10805,2024-03-15,Desk Lamp LED,Furniture,West,Retail,Grace N.,3,89,0.0,89.0,267.0,146.85,120.15
ORD-10719,2024-03-15,Notebook Bundle,Stationery,East,Online,Bob K.,2,24,15.0,20.4,40.8,26.4,14.4
ORD-10160,2024-03-16,Wireless Earbuds Z,Electronics,South,Retail,Frank O.,1,149,5.0,141.55,141.55,81.95,59.6
